date,tmax,tmin,precip,tmean
2019-07-26,31.7,19.4,0.0,25.549999999999997
2019-07-27,32.8,21.7,0.0,27.25
2019-07-28,33.9,22.2,0.0,28.049999999999997
2019-07-29,32.8,22.2,17.3,27.5
2019-07-30,31.1,21.7,0.0,26.4
2019-07-31,32.8,23.3,0.0,28.049999999999997
2019-08-01,32.8,22.2,0.0,27.5
2019-08-02,31.7,21.1,0.0,26.4
2019-08-03,32.8,22.8,0.8,27.799999999999997
2019-08-04,32.8,22.8,19.1,27.799999999999997
2019-08-05,32.8,21.7,0.0,27.25
2019-08-06,34.4,23.3,0.0,28.85
2019-08-07,35.0,23.3,1.5,29.15
2019-08-08,28.3,22.8,3.8,25.55
2019-08-09,30.6,22.8,20.8,26.700000000000003
2019-08-10,31.7,23.9,0.0,27.799999999999997
2019-08-11,34.4,24.4,0.0,29.4
2019-08-12,35.6,25.6,0.0,30.6
2019-08-13,36.1,22.8,25.7,29.450000000000003
2019-08-14,33.3,23.9,0.0,28.599999999999998
2019-08-15,33.9,23.9,0.0,28.9
2019-08-16,33.9,22.8,0.0,28.35
2019-08-17,34.4,23.9,0.0,29.15
2019-08-18,34.4,23.9,0.0,29.15
2019-08-19,36.1,23.9,0.0,30.0
2019-08-20,34.4,23.9,0.0,29.15
2019-08-21,34.4,23.9,0.0,29.15
2019-08-22,33.3,24.4,0.3,28.849999999999998
2019-08-23,32.8,24.4,0.0,28.599999999999998
2019-08-24,31.1,23.3,10.7,27.200000000000003
2019-08-25,28.3,23.3,15.2,25.8
2019-08-26,31.7,23.9,0.0,27.799999999999997
2019-08-27,31.1,21.7,16.0,26.4
2019-08-28,31.1,21.1,0.0,26.1
2019-08-29,31.7,18.9,0.0,25.299999999999997
2019-08-30,31.1,18.9,0.0,25.0
2019-08-31,32.2,20.0,0.0,26.1
2019-09-01,34.4,20.6,0.0,27.5
2019-09-02,33.9,22.8,0.0,28.35
2019-09-03,34.4,23.9,0.0,29.15
2019-09-04,35.6,22.8,0.0,29.200000000000003
2019-09-05,32.2,24.4,0.0,28.3
2019-09-06,34.4,21.1,0.0,27.75
2019-09-07,32.8,24.4,0.0,28.599999999999998
2019-09-08,35.6,22.8,0.0,29.200000000000003
2019-09-09,36.7,24.4,0.0,30.55
2019-09-10,33.9,23.9,0.0,28.9
2019-09-11,34.4,23.9,0.0,29.15
2019-09-12,35.0,24.4,0.0,29.7
2019-09-13,36.1,23.3,0.0,29.700000000000003
2019-09-14,35.6,22.8,0.0,29.200000000000003
2019-09-15,36.1,23.9,0.0,30.0
2019-09-16,37.8,23.3,0.0,30.549999999999997
2019-09-17,37.2,23.3,0.0,30.25
2019-09-18,37.2,24.4,0.0,30.8
2019-09-19,35.6,25.0,0.0,30.3
2019-09-20,32.2,23.9,0.0,28.05
2019-09-21,32.2,21.1,0.0,26.650000000000002
2019-09-22,32.8,20.6,0.0,26.7
2019-09-23,28.3,23.9,2.5,26.1
2019-09-24,31.7,20.0,0.0,25.85
2019-09-25,32.2,21.7,0.0,26.950000000000003
2019-09-26,32.2,22.2,0.5,27.200000000000003
2019-09-27,35.0,21.7,0.0,28.35
2019-09-28,33.9,22.2,0.0,28.049999999999997
2019-09-29,34.4,23.3,0.0,28.85
2019-09-30,35.0,22.8,0.0,28.9
2019-10-01,35.6,22.8,0.0,29.200000000000003
2019-10-02,36.1,22.8,0.0,29.450000000000003
2019-10-03,36.7,23.3,0.0,30.0
2019-10-04,29.4,19.4,0.0,24.4
2019-10-05,33.9,16.1,0.0,25.0
2019-10-06,31.7,19.4,86.1,25.549999999999997
2019-10-07,21.1,12.8,24.4,16.950000000000003
2019-10-08,26.1,11.7,0.0,18.9
2019-10-09,27.2,13.9,0.0,20.55
2019-10-10,30.6,20.0,0.0,25.3
2019-10-11,22.8,8.9,33.3,15.850000000000001
2019-10-12,17.2,6.1,0.0,11.649999999999999
2019-10-13,20.6,5.0,0.0,12.8
2019-10-14,22.2,7.2,0.0,14.7
2019-10-15,21.7,16.1,1.0,18.9
2019-10-16,20.0,9.4,2.3,14.7
2019-10-17,18.3,7.2,0.0,12.75
2019-10-18,22.2,8.9,0.0,15.55
2019-10-19,24.4,8.9,0.0,16.65
2019-10-20,26.7,15.0,0.0,20.85
2019-10-21,22.8,12.8,16.3,17.8
2019-10-22,18.9,8.9,0.0,13.899999999999999
2019-10-23,21.7,6.7,0.0,14.2
2019-10-24,23.9,8.3,0.0,16.1
2019-10-25,14.4,12.2,39.6,13.3
2019-10-26,17.2,12.8,76.5,15.0
2019-10-27,15.0,12.8,0.0,13.9
2019-10-28,15.6,12.2,0.3,13.899999999999999
2019-10-29,18.3,12.2,0.0,15.25
2019-10-30,18.3,8.9,42.9,13.600000000000001
2019-10-31,8.9,0.0,6.4,4.45
2019-11-01,13.3,-0.5,0.0,6.4
2019-11-02,15.0,0.6,0.0,7.8
2019-11-03,15.6,1.7,0.0,8.65
2019-11-04,18.9,3.9,0.0,11.399999999999999
2019-11-05,18.9,8.3,0.0,13.6
2019-11-06,20.0,7.8,0.3,13.9
2019-11-07,16.1,2.2,17.5,9.15
2019-11-08,7.8,-1.0,0.0,3.4
2019-11-09,13.3,-2.1,0.0,5.6000000000000005
2019-11-10,19.4,4.4,0.0,11.899999999999999
2019-11-11,15.6,-1.0,17.0,7.3
2019-11-12,-1.0,-6.6,0.0,-3.8
2019-11-13,7.8,-8.2,0.0,-0.19999999999999973
2019-11-14,11.1,-2.7,0.0,4.199999999999999
2019-11-15,10.0,0.0,0.0,5.0
2019-11-16,15.0,-1.0,0.0,7.0
2019-11-17,14.4,0.0,0.0,7.2
2019-11-18,13.9,1.7,0.0,7.8
2019-11-19,18.3,6.1,0.0,12.2
2019-11-20,22.2,3.9,0.0,13.049999999999999
2019-11-21,15.0,11.1,5.6,13.05
2019-11-22,17.8,8.3,12.2,13.05
2019-11-23,9.4,2.2,2.3,5.800000000000001
2019-11-24,12.8,0.0,0.0,6.4
2019-11-25,18.3,4.4,0.0,11.350000000000001
2019-11-26,21.1,12.2,35.3,16.65
2019-11-27,21.1,7.8,8.9,14.450000000000001
2019-11-28,8.9,5.6,0.0,7.25
2019-11-29,13.9,7.2,0.0,10.55
2019-11-30,20.0,12.8,10.4,16.4
2019-12-01,14.4,3.9,0.0,9.15
2019-12-02,5.0,-1.0,0.0,2.0
2019-12-03,10.6,-0.5,0.0,5.05
2019-12-04,16.1,1.1,0.0,8.600000000000001
2019-12-05,17.2,5.6,0.0,11.399999999999999
2019-12-06,14.4,5.6,10.4,10.0
2019-12-07,11.1,4.4,0.0,7.75
2019-12-08,16.7,3.9,0.0,10.299999999999999
2019-12-09,19.4,11.7,0.0,15.549999999999999
2019-12-10,11.7,-0.5,4.8,5.6
2019-12-11,11.1,-3.2,0.0,3.9499999999999997
2019-12-12,12.8,-1.0,0.0,5.9
2019-12-13,9.4,3.3,0.0,6.35
2019-12-14,12.2,0.6,0.0,6.3999999999999995
2019-12-15,16.7,5.6,0.0,11.149999999999999
2019-12-16,8.3,1.7,36.1,5.0
2019-12-17,2.2,-2.1,0.0,0.050000000000000044
2019-12-18,7.2,-3.2,0.0,2.0
2019-12-19,10.6,-2.7,0.0,3.9499999999999997
2019-12-20,11.7,-1.0,0.0,5.35
2019-12-21,12.8,5.0,0.0,8.9
2019-12-22,11.1,7.2,4.3,9.15
2019-12-23,19.4,7.8,0.0,13.6
2019-12-24,20.6,4.4,0.0,12.5
2019-12-25,21.1,6.1,0.0,13.600000000000001
2019-12-26,17.2,13.9,0.5,15.55
2019-12-27,21.1,12.8,0.0,16.950000000000003
2019-12-28,21.7,14.4,11.7,18.05
2019-12-29,20.0,6.7,34.8,13.35
2019-12-30,10.6,4.4,0.0,7.5
2019-12-31,10.6,3.3,0.0,6.949999999999999
2020-01-01,12.8,-0.5,0.0,6.15
2020-01-02,13.3,8.3,34.3,10.8
2020-01-03,15.6,9.4,7.1,12.5
2020-01-04,9.4,1.1,0.0,5.25
2020-01-05,16.7,0.6,0.0,8.65
2020-01-06,16.1,2.8,0.0,9.450000000000001
2020-01-07,13.3,2.8,0.0,8.05
2020-01-08,17.2,1.1,0.0,9.15
2020-01-09,18.3,7.2,0.3,12.75
2020-01-10,20.6,15.6,0.5,18.1
2020-01-11,22.2,3.3,45.7,12.75
2020-01-12,6.7,2.2,0.3,4.45
2020-01-13,12.8,1.7,0.0,7.25
2020-01-14,18.9,10.0,2.0,14.45
2020-01-15,20.6,15.0,23.1,17.8
2020-01-16,15.6,5.0,0.0,10.3
2020-01-17,15.0,3.3,1.0,9.15
2020-01-18,18.3,3.9,26.4,11.1
2020-01-19,6.7,-1.6,0.0,2.55
2020-01-20,0.6,-4.9,0.0,-2.1500000000000004
2020-01-21,3.9,-4.3,0.0,-0.19999999999999996
2020-01-22,6.7,-2.1,0.0,2.3
2020-01-23,6.1,2.8,15.2,4.449999999999999
2020-01-24,7.2,3.3,1.0,5.25
2020-01-25,9.4,1.1,0.0,5.25
2020-01-26,10.6,6.1,1.5,8.35
2020-01-27,15.0,3.9,0.0,9.45
2020-01-28,15.0,2.2,0.3,8.6
2020-01-29,11.7,5.6,0.3,8.649999999999999
2020-01-30,7.8,3.9,0.0,5.85
2020-01-31,7.8,6.1,4.6,6.949999999999999
2020-02-01,12.8,5.0,0.0,8.9
2020-02-02,21.1,4.4,0.0,12.75
2020-02-03,20.0,13.3,0.0,16.65
2020-02-04,17.8,7.8,33.5,12.8
2020-02-05,8.3,3.3,13.7,5.800000000000001
2020-02-06,3.3,0.0,3.8,1.65
2020-02-07,7.8,-1.0,0.3,3.4
2020-02-08,11.7,-0.5,0.0,5.6
2020-02-09,21.1,5.6,2.8,13.350000000000001
2020-02-10,16.1,6.7,29.2,11.4
2020-02-11,7.8,3.9,4.1,5.85
2020-02-12,11.1,5.0,24.1,8.05
2020-02-13,7.8,-0.5,0.0,3.65
2020-02-14,3.3,-5.5,0.0,-1.1
2020-02-15,15.6,-2.1,0.0,6.75
2020-02-16,15.0,7.2,0.5,11.1
2020-02-17,16.1,5.6,3.6,10.850000000000001
2020-02-18,16.7,5.6,17.5,11.149999999999999
2020-02-19,11.7,2.8,0.0,7.25
2020-02-20,7.8,-1.0,4.8,3.4
2020-02-21,6.7,-3.8,0.0,1.4500000000000002
2020-02-22,12.2,-3.8,0.0,4.199999999999999
2020-02-23,12.2,5.0,6.4,8.6
2020-02-24,16.7,7.8,16.0,12.25
2020-02-25,11.1,7.2,0.0,9.15
2020-02-26,7.2,0.6,0.8,3.9
2020-02-27,8.9,-2.1,0.0,3.4000000000000004
2020-02-28,12.8,4.4,0.0,8.600000000000001
2020-02-29,17.8,2.2,0.0,10.0
2020-03-01,22.2,7.8,10.7,15.0
2020-03-02,21.1,13.3,0.5,17.200000000000003
2020-03-03,20.0,12.8,2.3,16.4
2020-03-04,16.1,11.7,0.0,13.9
2020-03-05,19.4,9.4,0.0,14.399999999999999
2020-03-06,13.9,5.0,0.0,9.45
2020-03-07,16.1,2.2,0.0,9.15
2020-03-08,21.1,5.6,0.0,13.350000000000001
2020-03-09,20.0,13.3,20.3,16.65
2020-03-10,17.8,8.9,0.5,13.350000000000001
2020-03-11,19.4,8.3,15.2,13.85
2020-03-12,23.3,15.0,11.9,19.15
2020-03-13,17.8,8.3,2.5,13.05
2020-03-14,18.3,7.8,35.8,13.05
2020-03-15,10.6,6.1,20.8,8.35
2020-03-16,10.6,6.1,10.2,8.35
2020-03-17,18.3,9.4,0.0,13.850000000000001
2020-03-18,23.9,11.7,5.6,17.799999999999997
2020-03-19,25.0,19.4,0.5,22.2
2020-03-20,23.9,8.3,2.0,16.1
2020-03-21,12.8,6.1,0.0,9.45
2020-03-22,11.1,7.2,17.5,9.15
2020-03-23,18.9,9.4,10.9,14.149999999999999
2020-03-24,21.7,10.6,9.1,16.15
2020-03-25,16.1,10.0,0.0,13.05
2020-03-26,29.4,10.0,0.0,19.7
2020-03-27,27.8,20.6,0.0,24.200000000000003
2020-03-28,28.3,17.2,14.0,22.75
2020-03-29,21.1,12.8,0.0,16.950000000000003
2020-03-30,16.7,10.0,20.6,13.35
2020-03-31,16.7,8.9,27.9,12.8
2020-04-01,20.6,7.2,0.0,13.9
2020-04-02,23.3,10.0,0.0,16.65
2020-04-03,22.8,12.8,0.0,17.8
2020-04-04,20.6,11.1,0.0,15.850000000000001
2020-04-05,23.9,8.9,0.0,16.4
2020-04-06,26.7,13.3,0.0,20.0
2020-04-07,24.4,17.8,4.6,21.1
2020-04-08,27.8,20.0,0.0,23.9
2020-04-09,23.9,13.9,0.0,18.9
2020-04-10,15.6,6.1,0.0,10.85
2020-04-11,21.1,7.2,7.4,14.15
2020-04-12,18.3,13.3,66.0,15.8
2020-04-13,14.4,5.6,3.3,10.0
2020-04-14,11.7,3.3,0.0,7.5
2020-04-15,16.7,1.1,0.0,8.9
2020-04-16,21.1,5.6,0.0,13.350000000000001
2020-04-17,22.8,8.9,3.3,15.850000000000001
2020-04-18,17.8,5.6,0.0,11.7
2020-04-19,15.0,11.7,17.5,13.35
2020-04-20,22.8,8.9,0.0,15.850000000000001
2020-04-21,25.0,12.8,0.0,18.9
2020-04-22,18.9,13.9,7.1,16.4
2020-04-23,18.9,13.3,5.6,16.1
2020-04-24,23.3,8.9,0.0,16.1
2020-04-25,19.4,11.1,1.3,15.25
2020-04-26,20.6,10.0,0.0,15.3
2020-04-27,22.8,11.7,0.0,17.25
2020-04-28,23.9,15.0,11.7,19.45
2020-04-29,22.8,14.4,13.7,18.6
2020-04-30,22.2,11.1,0.0,16.65
2020-05-01,26.7,10.0,0.0,18.35
2020-05-02,28.3,15.6,0.0,21.95
2020-05-03,25.6,18.3,0.0,21.950000000000003
2020-05-04,27.8,18.3,0.0,23.05
2020-05-05,23.9,15.0,1.5,19.45
2020-05-06,18.9,9.4,0.0,14.149999999999999
2020-05-07,21.7,7.8,0.0,14.75
2020-05-08,18.3,10.6,21.3,14.45
2020-05-09,19.4,6.1,0.0,12.75
2020-05-10,23.9,6.1,0.0,15.0
2020-05-11,19.4,9.4,0.0,14.399999999999999
2020-05-12,13.9,10.6,8.1,12.25
2020-05-13,28.3,12.8,0.0,20.55
2020-05-14,28.9,18.3,0.0,23.6
2020-05-15,28.3,18.9,0.0,23.6
2020-05-16,28.9,20.6,0.0,24.75
2020-05-17,29.4,20.0,10.2,24.7
2020-05-18,24.4,16.7,0.0,20.549999999999997
2020-05-19,22.2,13.9,0.0,18.05
2020-05-20,24.4,15.6,0.0,20.0
2020-05-21,27.8,15.0,0.0,21.4
2020-05-22,30.6,19.4,3.8,25.0
2020-05-23,31.1,20.6,0.0,25.85
2020-05-24,30.6,20.6,0.0,25.6
2020-05-25,32.8,22.2,1.0,27.5
2020-05-26,27.8,21.1,0.0,24.450000000000003
2020-05-27,28.3,19.4,0.3,23.85
2020-05-28,26.7,18.3,4.6,22.5
2020-05-29,28.3,17.8,0.0,23.05
2020-05-30,28.9,17.2,0.0,23.049999999999997
2020-05-31,28.9,17.2,0.0,23.049999999999997
2020-06-01,30.0,17.8,0.0,23.9
2020-06-02,31.7,17.8,0.0,24.75
2020-06-03,32.2,22.2,0.0,27.200000000000003
2020-06-04,30.6,22.2,10.9,26.4
2020-06-05,33.3,20.6,5.1,26.95
2020-06-06,33.3,20.0,0.0,26.65
2020-06-07,35.0,23.9,0.0,29.45
2020-06-08,27.8,23.3,11.4,25.55
2020-06-09,31.7,23.9,1.3,27.799999999999997
2020-06-10,28.3,18.3,0.0,23.3
2020-06-11,29.4,16.1,0.0,22.75
2020-06-12,32.2,17.2,0.0,24.700000000000003
2020-06-13,32.2,18.3,0.0,25.25
2020-06-14,33.3,21.1,0.0,27.2
2020-06-15,30.0,20.6,0.0,25.3
2020-06-16,30.0,18.3,0.0,24.15
2020-06-17,31.1,19.4,0.0,25.25
2020-06-18,31.7,19.4,0.0,25.549999999999997
2020-06-19,33.3,21.1,0.0,27.2
2020-06-20,33.9,22.2,0.0,28.049999999999997
2020-06-21,30.6,21.1,21.1,25.85
2020-06-22,26.7,21.7,3.3,24.2
2020-06-23,31.1,21.1,25.9,26.1
2020-06-24,30.6,21.1,0.0,25.85
2020-06-25,31.7,20.6,0.0,26.15
2020-06-26,25.6,21.7,5.1,23.65
2020-06-27,31.1,22.2,0.3,26.65
2020-06-28,32.2,25.0,0.0,28.6
2020-06-29,31.1,23.3,0.3,27.200000000000003
2020-06-30,33.3,25.0,0.0,29.15
2020-07-01,32.2,21.7,4.3,26.950000000000003
2020-07-02,34.4,22.8,0.0,28.6
2020-07-03,34.4,23.3,0.5,28.85
2020-07-04,33.9,23.9,6.6,28.9
2020-07-05,33.3,22.8,3.0,28.049999999999997
2020-07-06,33.3,22.8,1.0,28.049999999999997
2020-07-07,33.3,22.8,0.0,28.049999999999997
2020-07-08,31.7,23.3,0.0,27.5
2020-07-09,32.8,23.9,0.8,28.349999999999998
2020-07-10,33.3,22.8,0.0,28.049999999999997
2020-07-11,34.4,23.3,0.0,28.85
2020-07-12,32.8,26.7,0.0,29.75
2020-07-13,33.9,23.3,0.0,28.6
2020-07-14,34.4,24.4,0.0,29.4
2020-07-15,35.6,25.6,0.0,30.6
2020-07-16,35.6,24.4,0.0,30.0
2020-07-17,35.0,25.6,0.0,30.3
2020-07-18,35.6,25.6,0.0,30.6
2020-07-19,35.6,25.6,0.0,30.6
2020-07-20,36.1,25.6,0.0,30.85
2020-07-21,34.4,25.0,1.3,29.7
2020-07-22,32.8,24.4,0.8,28.599999999999998
2020-07-23,33.3,23.9,0.8,28.599999999999998
2020-07-24,35.0,25.0,3.0,30.0
2020-07-25,33.9,24.4,0.0,29.15
2020-07-26,34.4,23.9,9.4,29.15
2020-07-27,33.9,23.3,0.0,28.6
2020-07-28,33.3,23.9,11.2,28.599999999999998
2020-07-29,33.3,23.9,0.8,28.599999999999998
2020-07-30,32.2,24.4,0.5,28.3
2020-07-31,31.7,23.3,0.0,27.5
2020-08-01,26.1,20.0,2.0,23.05
2020-08-02,31.7,20.0,0.0,25.85
2020-08-03,32.8,21.7,0.5,27.25
2020-08-04,29.4,21.7,0.0,25.549999999999997
2020-08-05,29.4,18.3,0.0,23.85
2020-08-06,30.6,18.9,0.0,24.75
2020-08-07,33.9,21.1,0.0,27.5
2020-08-08,35.6,22.8,0.0,29.200000000000003
2020-08-09,36.1,23.3,0.0,29.700000000000003
2020-08-10,36.1,26.1,0.0,31.1
2020-08-11,36.1,23.9,1.8,30.0
2020-08-12,32.8,23.9,0.0,28.349999999999998
2020-08-13,33.3,22.8,49.0,28.049999999999997
2020-08-14,32.2,23.3,0.0,27.75
2020-08-15,33.9,23.3,0.0,28.6
2020-08-16,31.7,21.7,1.8,26.7
2020-08-17,33.3,21.1,0.0,27.2
2020-08-18,31.7,21.7,0.0,26.7
2020-08-19,26.7,21.1,0.0,23.9
2020-08-20,31.7,20.0,0.3,25.85
2020-08-21,26.7,20.0,5.3,23.35
2020-08-22,31.1,20.0,0.0,25.55
2020-08-23,33.3,20.0,0.0,26.65
2020-08-24,34.4,21.1,0.0,27.75
2020-08-25,33.9,25.0,4.3,29.45
2020-08-26,33.3,22.8,33.3,28.049999999999997
2020-08-27,30.0,24.4,25.1,27.2
2020-08-28,27.8,22.2,36.6,25.0
2020-08-29,33.9,24.4,0.0,29.15
2020-08-30,32.2,22.8,0.8,27.5
2020-08-31,31.1,24.4,3.6,27.75
2020-09-01,31.7,23.9,3.8,27.799999999999997
2020-09-02,31.1,23.3,6.1,27.200000000000003
2020-09-03,30.6,23.9,0.0,27.25
2020-09-04,30.6,21.7,0.0,26.15
2020-09-05,31.1,18.3,0.0,24.700000000000003
2020-09-06,32.8,18.9,0.0,25.849999999999998
2020-09-07,32.2,20.6,0.0,26.400000000000002
2020-09-08,31.1,21.1,0.0,26.1
2020-09-09,32.2,23.3,0.0,27.75
2020-09-10,32.8,21.7,0.0,27.25
2020-09-11,33.3,22.2,0.0,27.75
2020-09-12,28.9,23.3,1.8,26.1
2020-09-13,30.0,22.8,0.0,26.4
2020-09-14,30.0,22.8,0.0,26.4
2020-09-15,31.1,20.6,0.0,25.85
2020-09-16,29.4,21.7,0.0,25.549999999999997
2020-09-17,29.4,21.7,0.0,25.549999999999997
2020-09-18,26.7,18.3,0.0,22.5
2020-09-19,26.1,14.4,0.0,20.25
2020-09-20,28.3,16.7,0.0,22.5
2020-09-21,26.7,16.1,0.0,21.4
2020-09-22,22.8,17.8,0.8,20.3
2020-09-23,17.8,15.0,15.7,16.4
2020-09-24,19.4,15.0,4.6,17.2
2020-09-25,21.1,18.3,0.0,19.700000000000003
2020-09-26,24.4,17.2,0.0,20.799999999999997
2020-09-27,28.9,17.2,0.0,23.049999999999997
2020-09-28,22.8,13.3,7.4,18.05
2020-09-29,22.8,11.1,0.0,16.95
2020-09-30,27.8,11.7,0.0,19.75
2020-10-01,24.4,13.3,0.0,18.85
2020-10-02,20.0,9.4,0.0,14.7
2020-10-03,22.2,8.3,0.0,15.25
2020-10-04,20.6,11.1,0.0,15.850000000000001
2020-10-05,21.1,7.8,0.0,14.450000000000001
2020-10-06,25.6,7.8,0.0,16.7
2020-10-07,28.3,10.6,0.0,19.45
2020-10-08,27.2,13.9,0.0,20.55
2020-10-09,21.7,19.4,2.0,20.549999999999997
2020-10-10,22.2,18.3,42.9,20.25
2020-10-11,24.4,18.3,0.0,21.35
2020-10-12,27.8,15.0,0.0,21.4
2020-10-13,24.4,10.6,0.0,17.5
2020-10-14,27.2,10.0,0.0,18.6
2020-10-15,18.3,12.2,0.8,15.25
2020-10-16,18.9,7.2,0.0,13.049999999999999
2020-10-17,21.1,6.7,0.0,13.9
2020-10-18,25.6,15.6,0.0,20.6
2020-10-19,28.3,17.8,0.0,23.05
2020-10-20,29.4,16.1,0.0,22.75
2020-10-21,29.4,17.8,0.0,23.6
2020-10-22,29.4,18.9,0.0,24.15
2020-10-23,27.8,11.1,0.3,19.45
2020-10-24,11.1,9.4,0.0,10.25
2020-10-25,13.3,10.0,0.0,11.65
2020-10-26,14.4,11.1,0.0,12.75
2020-10-27,17.2,11.1,0.0,14.149999999999999
2020-10-28,21.7,11.1,68.1,16.4
2020-10-29,15.0,6.7,5.1,10.85
2020-10-30,15.6,3.9,0.0,9.75
2020-10-31,19.4,5.6,0.0,12.5
2020-11-01,18.3,6.7,0.0,12.5
2020-11-02,15.0,2.8,0.0,8.9
2020-11-03,20.6,3.3,0.0,11.950000000000001
2020-11-04,22.8,7.8,0.0,15.3
2020-11-05,22.2,11.1,0.0,16.65
2020-11-06,23.9,8.9,0.0,16.4
2020-11-07,26.1,12.2,0.0,19.15
2020-11-08,27.8,17.2,0.0,22.5
2020-11-09,24.4,17.8,0.0,21.1
2020-11-10,25.0,18.9,0.3,21.95
2020-11-11,21.1,8.9,0.0,15.0
2020-11-12,20.6,5.0,0.0,12.8
2020-11-13,18.3,10.0,0.0,14.15
2020-11-14,24.4,10.6,0.0,17.5
2020-11-15,22.2,5.6,5.3,13.899999999999999
2020-11-16,19.4,1.7,0.0,10.549999999999999
2020-11-17,17.8,5.6,0.0,11.7
2020-11-18,19.4,3.9,0.0,11.649999999999999
2020-11-19,21.7,8.3,0.0,15.0
2020-11-20,22.8,10.6,0.0,16.7
2020-11-21,23.3,13.9,0.0,18.6
2020-11-22,16.1,6.1,9.1,11.100000000000001
2020-11-23,13.9,2.8,0.0,8.35
2020-11-24,17.2,4.4,0.0,10.8
2020-11-25,19.4,6.7,19.8,13.049999999999999
2020-11-26,16.1,2.8,0.0,9.450000000000001
2020-11-27,17.2,5.6,0.0,11.399999999999999
2020-11-28,13.9,5.6,0.0,9.75
2020-11-29,8.9,3.9,9.7,6.4
2020-11-30,7.2,-2.1,0.0,2.55
2020-12-01,10.0,-4.9,0.0,2.55
2020-12-02,13.3,-1.6,0.0,5.8500000000000005
2020-12-03,7.2,3.9,11.7,5.55
2020-12-04,10.0,3.9,0.0,6.95
2020-12-05,15.6,1.1,0.0,8.35
2020-12-06,13.3,1.7,0.0,7.5
2020-12-07,10.0,1.7,0.0,5.85
2020-12-08,16.1,1.7,0.0,8.9
2020-12-09,19.4,2.8,0.0,11.1
2020-12-10,22.8,6.1,0.0,14.45
2020-12-11,20.0,9.4,5.1,14.7
2020-12-12,15.0,4.4,0.8,9.7
2020-12-13,9.4,1.7,35.1,5.55
2020-12-14,5.0,-1.0,2.8,2.0
2020-12-15,2.8,-1.6,0.0,0.5999999999999999
2020-12-16,3.3,0.6,0.0,1.95
2020-12-17,5.6,-2.7,0.0,1.4499999999999997
2020-12-18,11.7,-1.6,0.0,5.05
2020-12-19,7.8,5.0,23.1,6.4
2020-12-20,8.3,6.1,0.0,7.2
2020-12-21,17.2,4.4,0.0,10.8
2020-12-22,17.8,2.2,0.0,10.0
2020-12-23,16.7,6.1,7.9,11.399999999999999
2020-12-24,6.1,-2.7,0.0,1.6999999999999997
2020-12-25,0.6,-6.0,0.0,-2.7
2020-12-26,12.8,-3.8,0.0,4.5
2020-12-27,18.3,4.4,0.0,11.350000000000001
2020-12-28,15.6,2.8,0.0,9.2
2020-12-29,13.9,0.6,0.0,7.25
2020-12-30,18.9,5.0,27.4,11.95
2020-12-31,6.7,2.8,48.5,4.75
2021-01-01,13.3,6.1,20.1,9.7
2021-01-02,6.1,3.3,1.0,4.699999999999999
2021-01-03,12.8,1.1,0.0,6.95
2021-01-04,13.3,3.9,0.0,8.6
2021-01-05,11.7,2.2,0.0,6.949999999999999
2021-01-06,12.8,2.2,0.0,7.5
2021-01-07,8.9,1.7,4.3,5.3
2021-01-08,4.4,1.1,0.0,2.75
2021-01-09,2.8,1.1,0.0,1.95
2021-01-10,2.8,0.6,0.0,1.7
2021-01-11,1.7,-2.7,0.8,-0.5000000000000001
2021-01-12,7.2,-6.0,0.0,0.6000000000000001
2021-01-13,11.1,-2.1,0.0,4.5
2021-01-14,13.3,4.4,0.0,8.850000000000001
2021-01-15,10.6,1.7,0.0,6.1499999999999995
2021-01-16,8.9,1.7,0.0,5.3
2021-01-17,10.6,-0.5,0.0,5.05
2021-01-18,14.4,-1.0,0.0,6.7
2021-01-19,15.0,4.4,0.0,9.7
2021-01-20,10.6,2.2,4.8,6.4
2021-01-21,11.7,6.7,6.4,9.2
2021-01-22,11.7,3.3,0.0,7.5
2021-01-23,12.8,-0.5,0.0,6.15
2021-01-24,11.1,7.8,15.7,9.45
2021-01-25,22.2,10.6,30.0,16.4
2021-01-26,16.1,7.2,0.0,11.65
2021-01-27,7.2,1.7,0.5,4.45
2021-01-28,6.7,-0.5,0.0,3.1
2021-01-29,11.7,-1.0,0.0,5.35
2021-01-30,15.6,8.3,6.6,11.95
2021-01-31,15.6,3.3,0.0,9.45
2021-02-01,5.0,1.7,0.0,3.35
2021-02-02,6.1,-1.0,0.0,2.55
2021-02-03,11.1,-3.8,0.0,3.65
2021-02-04,13.3,2.2,1.8,7.75
2021-02-05,11.7,-2.7,0.0,4.5
2021-02-06,13.3,2.2,3.6,7.75
2021-02-07,3.9,0.0,0.3,1.95
2021-02-08,11.7,1.7,0.0,6.699999999999999
2021-02-09,10.0,1.1,0.0,5.55
2021-02-10,5.6,-1.0,5.8,2.3
2021-02-11,-0.5,-2.7,9.9,-1.6
2021-02-12,-2.7,-4.9,0.0,-3.8000000000000003
2021-02-13,-4.9,-7.7,0.0,-6.300000000000001
2021-02-14,-7.1,-9.9,1.3,-8.5
2021-02-15,-9.4,-12.7,17.3,-11.05
2021-02-16,-7.7,-17.1,0.0,-12.4
2021-02-17,-4.3,-9.3,9.1,-6.800000000000001
2021-02-18,-1.6,-6.0,0.0,-3.8
2021-02-19,-0.5,-11.0,0.0,-5.75
2021-02-20,5.6,-12.7,0.0,-3.55
2021-02-21,12.8,-0.5,3.6,6.15
